(0.1598765967686803,0.873312511040635)
(0.18353152410329993,0.8267109661840715)
(0.21864858639213097,0.7921345209661346)
(0.19546887104099453,0.8079940077093007)
(0.17725985667817892,0.8258484838695246)
(0.16263754922507362,0.808047369808836)
(0.2133694360374239,0.7875313377184072)
(0.1799151947360803,0.8256774189951527)
(0.1622598561624306,0.8397702637923675)
(0.16395367741527161,0.8351518868657333)
(0.1566410774755392,0.8459042616464276)
(0.18799014861915414,0.8116750006688257)
(0.2198849439187868,0.7836380602348632)
(0.2161159899555075,0.7935952583999938)
(0.24482761879005244,0.7370459310050053)
(0.1890016156837158,0.7807120752418004)
(0.1875424375547641,0.8045906284740865)
(0.15541617505783242,0.8472994975474433)
(0.1960187451341191,0.7978631586700679)
(0.18434462864540152,0.8073384667246943)
(0.13843654404091613,0.8115799173903526)
(0.22486343273730633,0.7867485073609265)
(0.20790574199505918,0.7941324870128845)
(0.19921536869843845,0.7720173228623268)
(0.21313666659252878,0.7684144356136441)
(0.2306670059443653,0.7655219348045221)
(0.20708375916108013,0.8201439246841156)
(0.2081972300617573,0.7799791904502745)
(0.18945546811245906,0.8155232880384612)
(0.1573892801543704,0.8469196939741445)
(0.20858149416724975,0.7943835308775752)
(0.2915555841481158,0.7471353175076118)
(0.21556176523974102,0.7856843768531646)
(0.15043475396220973,0.8345020833991775)
(0.1999134525446338,0.769171756169171)
(0.22435896362025004,0.8133661100074024)
(0.23820490307992517,0.765034464178301)
(0.21044547269011257,0.7940656679555862)
(0.18630059395097917,0.8100361982887107)
(0.21026154500064678,0.7999770477626928)
(0.22379231711975012,0.7732724097700181)
(0.23670534832867657,0.7823440427073942)
(0.2228747408343597,0.8137424950281944)
(0.1816114291782171,0.8281145750372836)
(0.22377251017809646,0.790166092235672)
(0.17899815680073602,0.8222021298712398)
(0.2271755783153087,0.7764901312011542)
(0.21402062363462795,0.79042043315648)
(0.1786667336886132,0.8112814651814704)
(0.15159967367346672,0.822410119451313)
(0.17512356068069385,0.8320695152608828)
(0.1981163600540984,0.7935574955733689)
(0.16032741373065915,0.8393856775586874)
(0.22446087455082392,0.7808234244775702)
(0.1708180047237329,0.8524891899661485)
(0.22183201319190032,0.7730620124214813)
(0.1935943700021679,0.7934479050576139)
(0.1534747003379605,0.8186568437173111)
(0.18064783693527406,0.8180851689466516)
(0.19410123894805206,0.8146961053205358)
(0.27977424377546556,0.7583786129573898)
(0.22228400179850352,0.7870081539374713)
(0.23103535645092005,0.7705907098823895)
(0.2074670395277585,0.808239978314673)
(0.1820720973838881,0.7992635317068788)
(0.18826149405388967,0.8100169567313009)
(0.22905434399014532,0.7887470405831897)
(0.21948173008216748,0.7991516970465806)
(0.199627216153072,0.8170025488924604)
(0.2139388218752387,0.801007538177109)
(0.2360180799720163,0.7617977739680545)
(0.24601471074922399,0.78466565309356)
(0.26194543392751707,0.7798535632871959)
(0.2063084983663299,0.8267625590836857)
(0.2149780455185164,0.7791782409770579)
(0.2629051127456391,0.7641203011154758)
(0.20906965286875256,0.8018899379949556)
(0.22238255377848842,0.7559506310933297)
(0.2275042577780302,0.7961641515758784)
(0.16350272599227375,0.8285102983448075)
(0.24583812375332845,0.7806127325499521)
(0.18584990622097,0.8161420657586064)
(0.13274367813607918,0.8596287184268622)
(0.19518579655833657,0.7855724624112435)
(0.19572710041362354,0.8077242608228328)
(0.17737797812520834,0.8207078014281542)
(0.17017096797630285,0.8342500673563885)
(0.20780949700489662,0.7925882773470152)
(0.20833145300575395,0.79015037378825)
(0.2076880645457788,0.7968173516338629)
(0.19209845232146247,0.8003157323493971)
(0.19889265624590488,0.8153483035169125)
(0.16152889999894865,0.8597511031081905)
(0.2245261923827069,0.7885260873186839)
(0.20060537867141448,0.8001967316325976)
(0.19298984120537144,0.799536304824801)
(0.181369855467443,0.8076665539563374)
(0.1874377431081211,0.8007707743601714)
(0.1738848973145562,0.8053683279385213)
(0.1562625057801806,0.7938227132587656)
(0.21611902910943362,0.7787284046467357)
(0.14234847301699996,0.8676591045735701)
(0.24972003477118196,0.7470033546718919)
(0.16850350659594995,0.8227106795641709)
(0.12717832282731314,0.8497651828799468)
(0.14939055547451016,0.845429690564752)
(0.17246542003580578,0.7999963870662269)
(0.21376862641407737,0.7642661962992002)
(0.21558862535567203,0.7781302032979279)
(0.22536260957813692,0.7559988671195685)
(0.2397861408990883,0.7570059985220023)
(0.20967100475204814,0.8023934262342722)
(0.2312780772915817,0.763489208277575)
(0.18506065130526006,0.8070077112849602)
(0.1670449505782549,0.7992135116215092)
(0.22627971744906641,0.7650303529666305)
(0.22902334735661703,0.7966017478547749)
(0.18065397653169898,0.8383431094897871)
(0.19344544104598502,0.7970983533302153)
(0.20486748411775493,0.8045557573053844)
(0.22108681898141516,0.7935723268181678)
(0.16780362768496662,0.8381892052921481)
(0.22035615431451847,0.7868793169489586)
(0.18830413406803578,0.7826589988215306)
(0.20740491168171593,0.7960119627946282)
(0.15390290875324156,0.8285081987386756)
(0.1275970439858954,0.8509611603222806)
(0.2553288171885614,0.7852264373980004)
(0.24026232516261636,0.7691431382516437)
(0.22035363811050218,0.8165831858526363)
(0.21726160999295688,0.8061225180204461)
(0.1291176340402774,0.8518877587069306)
(0.19102965993843335,0.7759227827805445)
(0.21422014280287746,0.7928650040027627)
(0.26888689218539324,0.7478603872712407)
(0.20641458429641976,0.7833381522101888)
(0.2485351083129586,0.7942987591226439)
(0.2038794562046961,0.8109367631693775)
(0.17521799565043233,0.7996266596695799)
(0.19043087829646888,0.812184781189654)
(0.1777997893807675,0.8324842978105434)
(0.22377296721188566,0.772941789258256)
(0.21416142980116334,0.7976159324814966)
(0.2501863595782661,0.7351663642276492)
(0.22495032477683102,0.7883475501496807)
(0.2398075449534079,0.7896433670715951)
(0.24994668895052866,0.7676503153421054)
(0.1650230980007603,0.8448775084820848)
(0.26571972618490614,0.7869984269840358)
(0.20556026836752964,0.781457453578387)
(0.14061747769330218,0.8500657516540449)
(0.1592334283864189,0.8393728454691585)
(0.15575538715452414,0.8308099411830364)
(0.18929400044677755,0.7941049637264441)
(0.2116145341192278,0.7891750427785446)
(0.25701459156213585,0.7628610326961038)
(0.19302832697839364,0.813794278537204)
(0.22875017496756544,0.7879068040457634)
(0.13623966903879983,0.8573391610232949)
(0.21390229403472208,0.7801526074916523)
(0.1753237238116329,0.8245933201953007)
(0.1524976724956056,0.8302680824665907)
(0.22441171306430105,0.8108116474770369)
(0.27292205558424476,0.7496761238490928)
(0.2611340224968361,0.7578750949661284)
(0.13932904317240774,0.8464041018747765)
(0.25831653997658177,0.7591058128638078)
(0.24852763961231603,0.7976892746430972)
(0.1635429349303953,0.8574167964475058)
(0.17131185721388012,0.809273897377308)
(0.17324497149128776,0.8286963532507611)
(0.17528098142508314,0.830078360846218)
(0.1876322230562473,0.8181720202440466)
(0.1585477606477472,0.8278891331611097)
(0.2190482211114947,0.7501104929305072)
(0.21583743323362078,0.7860821557485758)
(0.19952685210329463,0.7909511933871772)
(0.17389308553329547,0.8289736616336759)
(0.24029065867669,0.7716409778281828)
(0.28555318564586474,0.7249700609145077)
(0.17798446754474467,0.8106966235707208)
(0.16346212314453068,0.8243207277979596)
(0.24572973673419451,0.7613020584967183)
(0.21435189598525234,0.7827358325632876)
(0.15398181345020745,0.8696656291836319)
(0.21934033013340837,0.7883489570781531)
(0.2492779945693268,0.7777619939340223)
(0.2005043529693513,0.8010721699132816)
(0.22125134398234128,0.7738048717908553)
(0.1609626827126565,0.8374615772140489)
(0.18164894490720931,0.8367438163040122)
(0.18146950962064715,0.7963497334554728)
(0.22238304606333797,0.8082268519525739)
(0.12262094278393877,0.8798950510455046)
(0.18027744297124007,0.8352217868562428)
(0.13534713735177287,0.844432403439232)
(0.16361799882182232,0.8068141966177121)
(0.13949896938913087,0.8678986688715018)
(0.16748703217424568,0.810191130554454)
(0.1985204864020535,0.796091710827065)
(0.26525164185350736,0.7377116749020151)
(0.14858843495127708,0.8424613264335296)
(0.1739237972048199,0.8310538583959834)
(0.2454664951891874,0.7720115879780871)
(0.12999634815741998,0.8628581736301952)
(0.22014723703194974,0.7648151764628004)
(0.1749993744832386,0.8260722263976975)
(0.20113658302290782,0.7915775066182129)
(0.15698211535585807,0.8202593289197991)
(0.17833075156160486,0.8382072713287799)
(0.1427809233399707,0.8424996311452135)
(0.11543225747862074,0.8532351249404961)
(0.2027002272419782,0.7644478916553422)
(0.1656814913733549,0.8246866820800578)
(0.22729508281999578,0.8012532118225008)
(0.14659848905287454,0.8384730563962202)
(0.23164139945415674,0.7866235655503917)
(0.17596276061856783,0.8282865069930704)
(0.1965085570923815,0.7841286304416422)
(0.19141906904664255,0.8021771622893681)
(0.1805028631635118,0.817823114649049)
(0.19790020336514477,0.8293256714862964)
(0.22168419593260622,0.7935660910666807)
(0.2868023509276093,0.7335049172406799)
(0.21285387592314783,0.7558147848279103)
(0.1449093957763982,0.8296021298291832)
(0.20757729827719565,0.801062868985352)
(0.18595988614076184,0.8140119287484741)
(0.19799998231979307,0.8221833031569247)
(0.1831073626617496,0.8131284065520871)
